line_id,transaction_id,line_number,product_id,quantity,unit_price,unit_cost,discount_pct,discount_amount,line_total_amount,line_cost_amount,tax_rate,tax_amount,created_at
250,69,3,200,4,400.86,233.39,5.0,80.17,1523.27,933.56,8.0,121.86,2024-04-07 09:46:00
251,69,4,150,4,280.85,166.57,5.0,56.17,1067.23,666.28,8.0,85.38,2024-04-07 09:46:00
252,69,5,179,3,115.5,77.62,20.0,69.3,277.2,232.86,8.0,22.18,2024-04-07 09:46:00
253,70,1,83,2,261.9,128.67,15.0,78.57,445.23,257.34,8.0,35.62,2023-07-26 15:05:00
254,70,2,178,1,176.35,98.75,0.0,0.0,176.35,98.75,8.0,14.11,2023-07-26 15:05:00
255,70,3,167,1,600.88,287.87,5.0,30.04,570.84,287.87,8.0,45.67,2023-07-26 15:05:00
256,71,1,157,1,481.62,203.9,20.0,96.32,385.3,203.9,8.0,30.82,2024-12-25 14:46:00
257,71,2,41,2,269.32,173.95,20.0,107.73,430.91,347.9,8.0,34.47,2024-12-25 14:46:00
258,71,3,97,3,38.21,26.89,10.0,11.46,103.17,80.67,8.0,8.25,2024-12-25 14:46:00
259,71,4,141,5,492.42,240.97,0.0,0.0,2462.1,1204.85,8.0,196.97,2024-12-25 14:46:00
260,71,5,98,2,374.73,212.83,5.0,37.47,711.99,425.66,8.0,56.96,2024-12-25 14:46:00
261,72,1,31,2,282.72,134.26,0.0,0.0,565.44,268.52,8.0,45.24,2024-04-01 12:40:00
262,72,2,34,1,184.23,87.11,0.0,0.0,184.23,87.11,8.0,14.74,2024-04-01 12:40:00
263,73,1,127,4,147.27,66.77,20.0,117.82,471.26,267.08,8.0,37.7,2024-07-10 20:00:00
264,73,2,61,4,139.21,86.85,10.0,55.68,501.16,347.4,8.0,40.09,2024-07-10 20:00:00
265,73,3,56,4,191.12,108.7,0.0,0.0,764.48,434.8,8.0,61.16,2024-07-10 20:00:00
266,73,4,151,4,93.74,40.62,15.0,56.24,318.72,162.48,8.0,25.5,2024-07-10 20:00:00
267,73,5,169,1,279.99,189.95,20.0,56.0,223.99,189.95,8.0,17.92,2024-07-10 20:00:00
268,74,1,13,2,443.38,279.02,20.0,177.35,709.41,558.04,8.0,56.75,2024-09-26 18:35:00
269,74,2,48,1,571.51,255.78,20.0,114.3,457.21,255.78,8.0,36.58,2024-09-26 18:35:00
270,75,1,85,1,595.61,269.25,0.0,0.0,595.61,269.25,8.0,47.65,2024-08-14 21:38:00
271,75,2,23,4,459.09,290.77,20.0,367.27,1469.09,1163.08,8.0,117.53,2024-08-14 21:38:00
272,75,3,13,2,443.38,279.02,20.0,177.35,709.41,558.04,8.0,56.75,2024-08-14 21:38:00
273,76,1,83,1,261.9,128.67,15.0,39.28,222.62,128.67,8.0,17.81,2023-02-06 09:49:00
274,76,2,95,4,274.64,217.52,5.0,54.93,1043.63,870.08,8.0,83.49,2023-02-06 09:49:00
275,76,3,98,5,374.73,212.83,5.0,93.68,1779.97,1064.15,8.0,142.4,2023-02-06 09:49:00
276,77,1,135,1,304.43,128.55,0.0,0.0,304.43,128.55,8.0,24.35,2023-10-09 13:33:00
277,77,2,54,1,266.14,117.9,0.0,0.0,266.14,117.9,8.0,21.29,2023-10-09 13:33:00
278,77,3,179,5,115.5,77.62,20.0,115.5,462.0,388.1,8.0,36.96,2023-10-09 13:33:00
279,77,4,157,5,481.62,203.9,20.0,481.62,1926.48,1019.5,8.0,154.12,2023-10-09 13:33:00
280,78,1,160,4,264.09,209.42,20.0,211.27,845.09,837.68,8.0,67.61,2023-11-21 12:33:00
281,78,2,91,5,280.31,196.51,0.0,0.0,1401.55,982.55,8.0,112.12,2023-11-21 12:33:00
282,78,3,34,4,184.23,87.11,0.0,0.0,736.92,348.44,8.0,58.95,2023-11-21 12:33:00
283,78,4,158,4,139.15,63.97,0.0,0.0,556.6,255.88,8.0,44.53,2023-11-21 12:33:00
284,78,5,145,2,20.38,8.44,20.0,8.15,32.61,16.88,8.0,2.61,2023-11-21 12:33:00
285,79,1,54,3,266.14,117.9,0.0,0.0,798.42,353.7,8.0,63.87,2024-10-02 20:07:00
286,79,2,158,5,139.15,63.97,0.0,0.0,695.75,319.85,8.0,55.66,2024-10-02 20:07:00
287,79,3,107,2,483.34,257.7,10.0,96.67,870.01,515.4,8.0,69.6,2024-10-02 20:07:00
288,79,4,106,1,146.53,64.57,0.0,0.0,146.53,64.57,8.0,11.72,2024-10-02 20:07:00
289,79,5,12,2,323.71,206.91,0.0,0.0,647.42,413.82,8.0,51.79,2024-10-02 20:07:00
290,79,6,86,3,189.1,83.63,10.0,56.73,510.57,250.89,8.0,40.85,2024-10-02 20:07:00
291,80,1,88,5,197.18,149.68,0.0,0.0,985.9,748.4,8.0,78.87,2023-01-07 09:43:00
292,80,2,102,5,139.99,59.54,0.0,0.0,699.95,297.7,8.0,56.0,2023-01-07 09:43:00
293,80,3,186,1,387.57,251.29,5.0,19.38,368.19,251.29,8.0,29.46,2023-01-07 09:43:00
294,81,1,40,3,356.48,239.78,10.0,106.94,962.5,719.34,8.0,77.0,2023-02-06 18:08:00
295,81,2,161,4,151.21,64.91,15.0,90.73,514.11,259.64,8.0,41.13,2023-02-06 18:08:00
296,81,3,118,4,460.35,256.22,15.0,276.21,1565.19,1024.88,8.0,125.22,2023-02-06 18:08:00
297,81,4,138,1,345.22,139.74,0.0,0.0,345.22,139.74,8.0,27.62,2023-02-06 18:08:00
298,82,1,91,3,280.31,196.51,0.0,0.0,840.93,589.53,8.0,67.27,2023-08-02 17:43:00
299,82,2,17,1,146.95,111.41,20.0,29.39,117.56,111.41,8.0,9.4,2023-08-02 17:43:00
300,82,3,39,3,602.18,245.49,15.0,270.98,1535.56,736.47,8.0,122.84,2023-08-02 17:43:00
301,83,1,181,1,518.17,219.59,20.0,103.63,414.54,219.59,8.0,33.16,2023-07-11 17:07:00
302,83,2,81,3,256.94,151.36,0.0,0.0,770.82,454.08,8.0,61.67,2023-07-11 17:07:00
303,83,3,182,4,413.03,165.32,5.0,82.61,1569.51,661.28,8.0,125.56,2023-07-11 17:07:00
304,84,1,29,1,233.21,136.5,0.0,0.0,233.21,136.5,8.0,18.66,2023-08-10 16:19:00
305,84,2,96,2,463.83,237.68,5.0,46.38,881.28,475.36,8.0,70.5,2023-08-10 16:19:00
306,85,1,124,3,303.62,129.04,0.0,0.0,910.86,387.12,8.0,72.87,2024-05-27 10:12:00
307,85,2,188,3,70.02,53.85,0.0,0.0,210.06,161.55,8.0,16.8,2024-05-27 10:12:00
308,85,3,135,2,304.43,128.55,0.0,0.0,608.86,257.1,8.0,48.71,2024-05-27 10:12:00
309,86,1,30,5,95.07,39.24,0.0,0.0,475.35,196.2,8.0,38.03,2024-04-15 14:45:00
310,86,2,2,1,319.65,142.47,0.0,0.0,319.65,142.47,8.0,25.57,2024-04-15 14:45:00
311,86,3,80,3,321.63,243.74,0.0,0.0,964.89,731.22,8.0,77.19,2024-04-15 14:45:00
312,86,4,12,4,323.71,206.91,0.0,0.0,1294.84,827.64,8.0,103.59,2024-04-15 14:45:00
313,86,5,176,1,89.49,62.33,20.0,17.9,71.59,62.33,8.0,5.73,2024-04-15 14:45:00
314,87,1,74,5,475.92,278.18,5.0,118.98,2260.62,1390.9,8.0,180.85,2023-08-03 13:12:00
315,87,2,71,3,343.19,285.54,0.0,0.0,1029.57,856.62,8.0,82.37,2023-08-03 13:12:00
316,88,1,132,5,254.07,178.96,15.0,190.55,1079.8,894.8,8.0,86.38,2023-04-28 08:39:00
317,88,2,27,3,478.22,211.98,20.0,286.93,1147.73,635.94,8.0,91.82,2023-04-28 08:39:00
318,88,3,53,3,381.94,209.74,15.0,171.87,973.95,629.22,8.0,77.92,2023-04-28 08:39:00
319,88,4,139,2,176.49,130.67,20.0,70.6,282.38,261.34,8.0,22.59,2023-04-28 08:39:00
320,88,5,90,3,279.33,115.21,0.0,0.0,837.99,345.63,8.0,67.04,2023-04-28 08:39:00
321,89,1,8,1,578.57,242.82,0.0,0.0,578.57,242.82,8.0,46.29,2024-07-07 15:03:00
322,89,2,121,1,439.97,205.82,0.0,0.0,439.97,205.82,8.0,35.2,2024-07-07 15:03:00
323,90,1,180,2,199.42,148.66,20.0,79.77,319.07,297.32,8.0,25.53,2024-09-02 17:40:00
324,90,2,115,5,257.9,180.24,10.0,128.95,1160.55,901.2,8.0,92.84,2024-09-02 17:40:00
325,90,3,158,1,139.15,63.97,0.0,0.0,139.15,63.97,8.0,11.13,2024-09-02 17:40:00
326,90,4,92,4,91.42,42.57,20.0,73.14,292.54,170.28,8.0,23.4,2024-09-02 17:40:00
327,90,5,80,5,321.63,243.74,0.0,0.0,1608.15,1218.7,8.0,128.65,2024-09-02 17:40:00
328,90,6,86,2,189.1,83.63,10.0,37.82,340.38,167.26,8.0,27.23,2024-09-02 17:40:00
329,91,1,121,5,439.97,205.82,0.0,0.0,2199.85,1029.1,8.0,175.99,2024-10-21 19:49:00
330,91,2,60,3,489.21,284.86,5.0,73.38,1394.25,854.58,8.0,111.54,2024-10-21 19:49:00
331,91,3,58,3,203.32,150.99,10.0,61.0,548.96,452.97,8.0,43.92,2024-10-21 19:49:00
332,91,4,37,4,123.99,59.0,10.0,49.6,446.36,236.0,8.0,35.71,2024-10-21 19:49:00
333,92,1,119,3,336.47,170.63,5.0,50.47,958.94,511.89,8.0,76.72,2024-05-01 09:22:00
334,92,2,44,5,327.63,173.17,0.0,0.0,1638.15,865.85,8.0,131.05,2024-05-01 09:22:00
335,92,3,73,5,330.51,192.98,5.0,82.63,1569.92,964.9,8.0,125.59,2024-05-01 09:22:00
336,92,4,197,2,97.84,81.05,10.0,19.57,176.11,162.1,8.0,14.09,2024-05-01 09:22:00
337,93,1,119,5,336.47,170.63,5.0,84.12,1598.23,853.15,8.0,127.86,2023-03-14 20:19:00
338,93,2,103,2,104.39,49.58,20.0,41.76,167.02,99.16,8.0,13.36,2023-03-14 20:19:00
339,93,3,152,5,275.12,139.93,0.0,0.0,1375.6,699.65,8.0,110.05,2023-03-14 20:19:00
340,93,4,106,2,146.53,64.57,0.0,0.0,293.06,129.14,8.0,23.44,2023-03-14 20:19:00
341,93,5,62,4,506.87,220.34,5.0,101.37,1926.11,881.36,8.0,154.09,2023-03-14 20:19:00
342,94,1,178,1,176.35,98.75,0.0,0.0,176.35,98.75,8.0,14.11,2024-08-03 20:21:00
343,94,2,61,5,139.21,86.85,10.0,69.61,626.44,434.25,8.0,50.12,2024-08-03 20:21:00
344,94,3,45,4,97.88,45.0,20.0,78.3,313.22,180.0,8.0,25.06,2024-08-03 20:21:00
345,94,4,170,1,25.6,12.01,0.0,0.0,25.6,12.01,8.0,2.05,2024-08-03 20:21:00
346,94,5,172,5,447.19,228.01,10.0,223.59,2012.36,1140.05,8.0,160.99,2024-08-03 20:21:00
347,95,1,176,5,89.49,62.33,20.0,89.49,357.96,311.65,8.0,28.64,2024-02-20 09:38:00
348,96,1,1,5,184.37,122.01,5.0,46.09,875.76,610.05,8.0,70.06,2023-05-23 17:57:00
349,96,2,194,3,136.02,57.34,10.0,40.81,367.25,172.02,8.0,29.38,2023-05-23 17:57:00
350,96,3,38,4,309.82,168.7,20.0,247.86,991.42,674.8,8.0,79.31,2023-05-23 17:57:00
351,96,4,170,5,25.6,12.01,0.0,0.0,128.0,60.05,8.0,10.24,2023-05-23 17:57:00
352,96,5,39,5,602.18,245.49,15.0,451.63,2559.27,1227.45,8.0,204.74,2023-05-23 17:57:00
353,96,6,116,4,45.39,19.65,15.0,27.23,154.33,78.6,8.0,12.35,2023-05-23 17:57:00
354,97,1,23,5,459.09,290.77,20.0,459.09,1836.36,1453.85,8.0,146.91,2023-11-08 14:45:00
355,97,2,150,5,280.85,166.57,5.0,70.21,1334.04,832.85,8.0,106.72,2023-11-08 14:45:00
356,97,3,3,4,18.77,9.78,0.0,0.0,75.08,39.12,8.0,6.01,2023-11-08 14:45:00
357,98,1,92,4,91.42,42.57,20.0,73.14,292.54,170.28,8.0,23.4,2023-02-24 08:45:00
358,98,2,29,5,233.21,136.5,0.0,0.0,1166.05,682.5,8.0,93.28,2023-02-24 08:45:00
359,98,3,73,4,330.51,192.98,5.0,66.1,1255.94,771.92,8.0,100.48,2023-02-24 08:45:00
360,98,4,8,3,578.57,242.82,0.0,0.0,1735.71,728.46,8.0,138.86,2023-02-24 08:45:00
361,98,5,61,4,139.21,86.85,10.0,55.68,501.16,347.4,8.0,40.09,2023-02-24 08:45:00
362,99,1,99,2,450.55,210.67,15.0,135.16,765.94,421.34,8.0,61.28,2024-05-01 10:12:00
363,99,2,93,2,258.66,193.7,15.0,77.6,439.72,387.4,8.0,35.18,2024-05-01 10:12:00
364,99,3,107,1,483.34,257.7,10.0,48.33,435.01,257.7,8.0,34.8,2024-05-01 10:12:00
365,99,4,40,1,356.48,239.78,10.0,35.65,320.83,239.78,8.0,25.67,2024-05-01 10:12:00
366,99,5,74,1,475.92,278.18,5.0,23.8,452.12,278.18,8.0,36.17,2024-05-01 10:12:00
367,100,1,117,5,198.75,144.86,0.0,0.0,993.75,724.3,8.0,79.5,2023-03-28 10:41:00
368,100,2,179,2,115.5,77.62,20.0,46.2,184.8,155.24,8.0,14.78,2023-03-28 10:41:00
369,100,3,155,4,485.13,253.71,0.0,0.0,1940.52,1014.84,8.0,155.24,2023-03-28 10:41:00
370,100,4,109,5,25.01,16.05,15.0,18.76,106.29,80.25,8.0,8.5,2023-03-28 10:41:00
371,101,1,128,3,304.41,124.0,10.0,91.32,821.91,372.0,8.0,65.75,2024-03-10 17:00:00
372,101,2,188,4,70.02,53.85,0.0,0.0,280.08,215.4,8.0,22.41,2024-03-10 17:00:00
373,101,3,61,5,139.21,86.85,10.0,69.61,626.44,434.25,8.0,50.12,2024-03-10 17:00:00
374,101,4,183,5,226.14,122.05,15.0,169.6,961.1,610.25,8.0,76.89,2024-03-10 17:00:00
375,101,5,129,3,12.4,10.29,15.0,5.58,31.62,30.87,8.0,2.53,2024-03-10 17:00:00
376,102,1,37,5,123.99,59.0,10.0,61.99,557.96,295.0,8.0,44.64,2024-08-17 15:44:00
377,103,1,162,1,574.04,233.96,15.0,86.11,487.93,233.96,8.0,39.03,2024-09-16 09:15:00
378,103,2,190,5,83.5,44.74,0.0,0.0,417.5,223.7,8.0,33.4,2024-09-16 09:15:00
379,103,3,170,5,25.6,12.01,0.0,0.0,128.0,60.05,8.0,10.24,2024-09-16 09:15:00
380,103,4,172,3,447.19,228.01,10.0,134.16,1207.41,684.03,8.0,96.59,2024-09-16 09:15:00
381,104,1,108,3,536.66,277.85,0.0,0.0,1609.98,833.55,8.0,128.8,2024-04-25 17:46:00
382,104,2,91,2,280.31,196.51,0.0,0.0,560.62,393.02,8.0,44.85,2024-04-25 17:46:00
383,104,3,76,1,71.25,31.67,0.0,0.0,71.25,31.67,8.0,5.7,2024-04-25 17:46:00
384,105,1,75,1,71.89,50.85,0.0,0.0,71.89,50.85,8.0,5.75,2023-06-23 17:03:00
385,105,2,189,2,521.91,244.3,0.0,0.0,1043.82,488.6,8.0,83.51,2023-06-23 17:03:00
386,105,3,160,5,264.09,209.42,20.0,264.09,1056.36,1047.1,8.0,84.51,2023-06-23 17:03:00
387,105,4,7,1,243.47,199.49,0.0,0.0,243.47,199.49,8.0,19.48,2023-06-23 17:03:00
388,105,5,74,3,475.92,278.18,5.0,71.39,1356.37,834.54,8.0,108.51,2023-06-23 17:03:00
389,105,6,125,3,209.65,144.3,0.0,0.0,628.95,432.9,8.0,50.32,2023-06-23 17:03:00
390,106,1,190,2,83.5,44.74,0.0,0.0,167.0,89.48,8.0,13.36,2023-04-25 17:11:00
391,106,2,39,3,602.18,245.49,15.0,270.98,1535.56,736.47,8.0,122.84,2023-04-25 17:11:00
392,106,3,169,2,279.99,189.95,20.0,112.0,447.98,379.9,8.0,35.84,2023-04-25 17:11:00
393,106,4,115,4,257.9,180.24,10.0,103.16,928.44,720.96,8.0,74.28,2023-04-25 17:11:00
394,106,5,95,2,274.64,217.52,5.0,27.46,521.82,435.04,8.0,41.75,2023-04-25 17:11:00
395,107,1,198,4,168.14,125.61,0.0,0.0,672.56,502.44,8.0,53.8,2023-06-07 21:31:00
396,107,2,99,2,450.55,210.67,15.0,135.16,765.94,421.34,8.0,61.28,2023-06-07 21:31:00
397,107,3,61,2,139.21,86.85,10.0,27.84,250.58,173.7,8.0,20.05,2023-06-07 21:31:00
398,107,4,170,5,25.6,12.01,0.0,0.0,128.0,60.05,8.0,10.24,2023-06-07 21:31:00
399,108,1,122,5,225.99,106.23,15.0,169.49,960.46,531.15,8.0,76.84,2023-02-23 10:29:00
400,108,2,78,2,78.25,35.06,20.0,31.3,125.2,70.12,8.0,10.02,2023-02-23 10:29:00
401,108,3,192,4,406.96,182.25,15.0,244.18,1383.66,729.0,8.0,110.69,2023-02-23 10:29:00
402,108,4,193,4,123.84,72.8,10.0,49.54,445.82,291.2,8.0,35.67,2023-02-23 10:29:00
403,109,1,136,1,616.98,250.29,0.0,0.0,616.98,250.29,8.0,49.36,2024-04-04 14:43:00
404,109,2,175,5,397.38,163.46,0.0,0.0,1986.9,817.3,8.0,158.95,2024-04-04 14:43:00
405,109,3,11,3,398.08,171.93,0.0,0.0,1194.24,515.79,8.0,95.54,2024-04-04 14:43:00
406,110,1,119,2,336.47,170.63,5.0,33.65,639.29,341.26,8.0,51.14,2023-09-19 18:37:00
407,110,2,198,5,168.14,125.61,0.0,0.0,840.7,628.05,8.0,67.26,2023-09-19 18:37:00
408,110,3,173,2,266.62,117.52,10.0,53.32,479.92,235.04,8.0,38.39,2023-09-19 18:37:00
409,110,4,192,5,406.96,182.25,15.0,305.22,1729.58,911.25,8.0,138.37,2023-09-19 18:37:00
410,111,1,106,1,146.53,64.57,0.0,0.0,146.53,64.57,8.0,11.72,2023-01-09 21:04:00
411,112,1,159,1,82.03,35.23,15.0,12.3,69.73,35.23,8.0,5.58,2023-09-15 11:02:00
412,113,1,196,2,403.42,237.92,5.0,40.34,766.5,475.84,8.0,61.32,2024-09-11 10:24:00
413,113,2,166,3,165.37,111.44,5.0,24.81,471.3,334.32,8.0,37.7,2024-09-11 10:24:00
414,113,3,145,3,20.38,8.44,20.0,12.23,48.91,25.32,8.0,3.91,2024-09-11 10:24:00
415,113,4,48,4,571.51,255.78,20.0,457.21,1828.83,1023.12,8.0,146.31,2024-09-11 10:24:00
416,113,5,29,1,233.21,136.5,0.0,0.0,233.21,136.5,8.0,18.66,2024-09-11 10:24:00
417,113,6,179,4,115.5,77.62,20.0,92.4,369.6,310.48,8.0,29.57,2024-09-11 10:24:00
418,114,1,16,2,60.69,30.28,0.0,0.0,121.38,60.56,8.0,9.71,2023-03-05 14:24:00
419,114,2,67,4,401.44,168.1,0.0,0.0,1605.76,672.4,8.0,128.46,2023-03-05 14:24:00
420,114,3,68,1,363.23,153.1,0.0,0.0,363.23,153.1,8.0,29.06,2023-03-05 14:24:00
421,115,1,56,4,191.12,108.7,0.0,0.0,764.48,434.8,8.0,61.16,2023-04-22 10:34:00
422,115,2,158,3,139.15,63.97,0.0,0.0,417.45,191.91,8.0,33.4,2023-04-22 10:34:00
423,115,3,165,1,352.39,158.58,10.0,35.24,317.15,158.58,8.0,25.37,2023-04-22 10:34:00
424,115,4,28,1,473.35,290.21,0.0,0.0,473.35,290.21,8.0,37.87,2023-04-22 10:34:00
425,116,1,1,3,184.37,122.01,5.0,27.66,525.45,366.03,8.0,42.04,2024-05-24 10:41:00
426,116,2,10,4,55.16,32.58,15.0,33.1,187.54,130.32,8.0,15.0,2024-05-24 10:41:00
427,116,3,171,5,473.55,273.74,0.0,0.0,2367.75,1368.7,8.0,189.42,2024-05-24 10:41:00
428,116,4,100,1,83.97,50.31,20.0,16.79,67.18,50.31,8.0,5.37,2024-05-24 10:41:00
429,116,5,69,5,194.88,101.55,0.0,0.0,974.4,507.75,8.0,77.95,2024-05-24 10:41:00
430,116,6,39,4,602.18,245.49,15.0,361.31,2047.41,981.96,8.0,163.79,2024-05-24 10:41:00
431,117,1,32,3,604.09,279.33,0.0,0.0,1812.27,837.99,8.0,144.98,2024-01-29 19:52:00
432,117,2,146,3,29.57,19.85,20.0,17.74,70.97,59.55,8.0,5.68,2024-01-29 19:52:00
433,117,3,138,4,345.22,139.74,0.0,0.0,1380.88,558.96,8.0,110.47,2024-01-29 19:52:00
434,117,4,92,1,91.42,42.57,20.0,18.28,73.14,42.57,8.0,5.85,2024-01-29 19:52:00
435,118,1,195,2,595.12,269.61,5.0,59.51,1130.73,539.22,8.0,90.46,2023-12-15 09:53:00
436,118,2,197,2,97.84,81.05,10.0,19.57,176.11,162.1,8.0,14.09,2023-12-15 09:53:00
437,118,3,75,5,71.89,50.85,0.0,0.0,359.45,254.25,8.0,28.76,2023-12-15 09:53:00
438,118,4,166,1,165.37,111.44,5.0,8.27,157.1,111.44,8.0,12.57,2023-12-15 09:53:00
439,119,1,162,4,574.04,233.96,15.0,344.42,1951.74,935.84,8.0,156.14,2024-12-06 13:31:00
440,120,1,17,4,146.95,111.41,20.0,117.56,470.24,445.64,8.0,37.62,2024-08-30 11:31:00
441,120,2,139,5,176.49,130.67,20.0,176.49,705.96,653.35,8.0,56.48,2024-08-30 11:31:00
442,120,3,165,4,352.39,158.58,10.0,140.96,1268.6,634.32,8.0,101.49,2024-08-30 11:31:00
443,120,4,79,1,501.79,207.45,0.0,0.0,501.79,207.45,8.0,40.14,2024-08-30 11:31:00
444,121,1,171,5,473.55,273.74,0.0,0.0,2367.75,1368.7,8.0,189.42,2024-02-20 09:13:00
445,121,2,134,2,137.24,65.62,15.0,41.17,233.31,131.24,8.0,18.66,2024-02-20 09:13:00
446,121,3,118,1,460.35,256.22,15.0,69.05,391.3,256.22,8.0,31.3,2024-02-20 09:13:00
447,121,4,174,1,218.67,92.93,10.0,21.87,196.8,92.93,8.0,15.74,2024-02-20 09:13:00
448,121,5,138,2,345.22,139.74,0.0,0.0,690.44,279.48,8.0,55.24,2024-02-20 09:13:00
449,121,6,39,4,602.18,245.49,15.0,361.31,2047.41,981.96,8.0,163.79,2024-02-20 09:13:00
450,122,1,45,1,97.88,45.0,20.0,19.58,78.3,45.0,8.0,6.26,2024-12-19 18:08:00
451,123,1,30,4,95.07,39.24,0.0,0.0,380.28,156.96,8.0,30.42,2023-03-07 21:52:00
452,124,1,176,5,89.49,62.33,20.0,89.49,357.96,311.65,8.0,28.64,2024-11-25 14:20:00
453,125,1,194,2,136.02,57.34,10.0,27.2,244.84,114.68,8.0,19.59,2023-03-06 09:17:00
454,125,2,107,3,483.34,257.7,10.0,145.0,1305.02,773.1,8.0,104.4,2023-03-06 09:17:00
455,126,1,157,1,481.62,203.9,20.0,96.32,385.3,203.9,8.0,30.82,2023-05-17 09:50:00
456,126,2,97,1,38.21,26.89,10.0,3.82,34.39,26.89,8.0,2.75,2023-05-17 09:50:00
457,126,3,200,1,400.86,233.39,5.0,20.04,380.82,233.39,8.0,30.47,2023-05-17 09:50:00
458,126,4,41,2,269.32,173.95,20.0,107.73,430.91,347.9,8.0,34.47,2023-05-17 09:50:00
459,126,5,5,1,117.35,54.93,15.0,17.6,99.75,54.93,8.0,7.98,2023-05-17 09:50:00
460,126,6,125,5,209.65,144.3,0.0,0.0,1048.25,721.5,8.0,83.86,2023-05-17 09:50:00
461,127,1,62,1,506.87,220.34,5.0,25.34,481.53,220.34,8.0,38.52,2023-10-05 16:28:00
462,127,2,45,5,97.88,45.0,20.0,97.88,391.52,225.0,8.0,31.32,2023-10-05 16:28:00
463,127,3,157,2,481.62,203.9,20.0,192.65,770.59,407.8,8.0,61.65,2023-10-05 16:28:00
464,127,4,178,4,176.35,98.75,0.0,0.0,705.4,395.0,8.0,56.43,2023-10-05 16:28:00
465,128,1,25,5,550.97,246.59,15.0,413.23,2341.62,1232.95,8.0,187.33,2023-08-30 11:07:00
466,128,2,159,2,82.03,35.23,15.0,24.61,139.45,70.46,8.0,11.16,2023-08-30 11:07:00
467,128,3,93,4,258.66,193.7,15.0,155.2,879.44,774.8,8.0,70.36,2023-08-30 11:07:00
468,128,4,195,2,595.12,269.61,5.0,59.51,1130.73,539.22,8.0,90.46,2023-08-30 11:07:00
469,128,5,139,3,176.49,130.67,20.0,105.89,423.58,392.01,8.0,33.89,2023-08-30 11:07:00
470,129,1,172,1,447.19,228.01,10.0,44.72,402.47,228.01,8.0,32.2,2024-04-30 15:11:00
471,129,2,12,3,323.71,206.91,0.0,0.0,971.13,620.73,8.0,77.69,2024-04-30 15:11:00
472,130,1,14,5,499.29,238.2,0.0,0.0,2496.45,1191.0,8.0,199.72,2024-04-09 08:06:00
473,130,2,138,1,345.22,139.74,0.0,0.0,345.22,139.74,8.0,27.62,2024-04-09 08:06:00
474,130,3,46,1,477.42,229.63,15.0,71.61,405.81,229.63,8.0,32.46,2024-04-09 08:06:00
475,130,4,41,2,269.32,173.95,20.0,107.73,430.91,347.9,8.0,34.47,2024-04-09 08:06:00
476,130,5,8,4,578.57,242.82,0.0,0.0,2314.28,971.28,8.0,185.14,2024-04-09 08:06:00
477,130,6,125,5,209.65,144.3,0.0,0.0,1048.25,721.5,8.0,83.86,2024-04-09 08:06:00
478,131,1,84,2,324.65,146.51,0.0,0.0,649.3,293.02,8.0,51.94,2023-11-30 11:49:00
479,132,1,14,5,499.29,238.2,0.0,0.0,2496.45,1191.0,8.0,199.72,2023-03-17 15:37:00
480,132,2,112,4,474.63,274.46,20.0,379.7,1518.82,1097.84,8.0,121.51,2023-03-17 15:37:00
481,132,3,38,2,309.82,168.7,20.0,123.93,495.71,337.4,8.0,39.66,2023-03-17 15:37:00
482,132,4,56,4,191.12,108.7,0.0,0.0,764.48,434.8,8.0,61.16,2023-03-17 15:37:00
483,133,1,9,5,312.02,239.51,0.0,0.0,1560.1,1197.55,8.0,124.81,2023-10-04 11:21:00
484,133,2,178,1,176.35,98.75,0.0,0.0,176.35,98.75,8.0,14.11,2023-10-04 11:21:00
485,134,1,155,5,485.13,253.71,0.0,0.0,2425.65,1268.55,8.0,194.05,2023-12-18 11:56:00
486,134,2,41,2,269.32,173.95,20.0,107.73,430.91,347.9,8.0,34.47,2023-12-18 11:56:00
487,134,3,164,5,469.49,233.23,20.0,469.49,1877.96,1166.15,8.0,150.24,2023-12-18 11:56:00
488,135,1,72,2,283.92,214.94,15.0,85.18,482.66,429.88,8.0,38.61,2023-08-10 17:30:00
489,135,2,4,2,312.35,152.29,20.0,124.94,499.76,304.58,8.0,39.98,2023-08-10 17:30:00
490,135,3,187,3,434.92,291.94,5.0,65.24,1239.52,875.82,8.0,99.16,2023-08-10 17:30:00
491,135,4,110,4,539.34,225.0,20.0,431.47,1725.89,900.0,8.0,138.07,2023-08-10 17:30:00
492,136,1,121,5,439.97,205.82,0.0,0.0,2199.85,1029.1,8.0,175.99,2023-01-06 14:02:00
493,137,1,127,1,147.27,66.77,20.0,29.45,117.82,66.77,8.0,9.43,2024-12-14 21:06:00
494,137,2,62,4,506.87,220.34,5.0,101.37,1926.11,881.36,8.0,154.09,2024-12-14 21:06:00
495,137,3,22,2,237.34,134.87,0.0,0.0,474.68,269.74,8.0,37.97,2024-12-14 21:06:00
496,137,4,143,2,66.47,38.32,15.0,19.94,113.0,76.64,8.0,9.04,2024-12-14 21:06:00
497,138,1,192,2,406.96,182.25,15.0,122.09,691.83,364.5,8.0,55.35,2023-06-15 19:29:00
498,138,2,150,4,280.85,166.57,5.0,56.17,1067.23,666.28,8.0,85.38,2023-06-15 19:29:00
499,138,3,7,2,243.47,199.49,0.0,0.0,486.94,398.98,8.0,38.96,2023-06-15 19:29:00
500,138,4,117,3,198.75,144.86,0.0,0.0,596.25,434.58,8.0,47.7,2023-06-15 19:29:00
