transaction_id,transaction_code,transaction_date,store_id,customer_id,cashier_id,transaction_type,channel,subtotal_amount,discount_amount,tax_amount,total_amount,loyalty_points_earned,loyalty_points_redeemed,notes,created_at
185,TXN00000185,2023-11-17 11:26:00,10,277,12,SALE,MOBILE,3186.7,143.75,243.44,3286.39,3286,0,,2023-11-17 11:26:00
186,TXN00000186,2024-04-23 12:59:00,7,422,16,SALE,IN_STORE,3278.21,364.14,233.13,3147.2,3147,0,,2024-04-23 12:59:00
187,TXN00000187,2023-03-07 18:13:00,14,426,16,SALE,IN_STORE,5116.18,226.58,391.17,5280.77,5280,0,,2023-03-07 18:13:00
188,TXN00000188,2023-11-14 15:31:00,1,424,18,SALE,MOBILE,1675.51,265.71,112.78,1522.58,1522,0,,2023-11-14 15:31:00
189,TXN00000189,2024-05-12 20:01:00,6,22,39,SALE,ONLINE,712.02,0.0,56.96,768.98,768,0,,2024-05-12 20:01:00
190,TXN00000190,2024-11-04 09:25:00,14,344,6,SALE,IN_STORE,4826.87,165.65,372.9,5034.12,5034,0,,2024-11-04 09:25:00
191,TXN00000191,2023-12-04 21:37:00,4,161,27,SALE,ONLINE,2826.79,133.72,215.45,2908.52,2908,0,,2023-12-04 21:37:00
192,TXN00000192,2024-12-17 09:20:00,2,192,2,SALE,MOBILE,4753.99,236.96,361.36,4878.39,4878,0,,2024-12-17 09:20:00
193,TXN00000193,2023-02-25 19:58:00,2,340,1,SALE,ONLINE,8384.03,1089.92,583.53,7877.64,7877,0,,2023-02-25 19:58:00
194,TXN00000194,2023-08-30 12:13:00,3,388,3,SALE,ONLINE,2607.71,344.42,181.06,2444.35,2444,0,,2023-08-30 12:13:00
195,TXN00000195,2023-12-07 19:27:00,16,212,33,SALE,IN_STORE,1365.9,68.3,103.81,1401.41,1401,0,,2023-12-07 19:27:00
196,TXN00000196,2023-12-01 15:44:00,20,281,42,SALE,MOBILE,403.42,20.17,30.66,413.91,413,0,,2023-12-01 15:44:00
197,TXN00000197,2023-07-24 18:19:00,5,,46,SALE,MOBILE,2674.15,0.0,213.92,2888.07,2888,0,,2023-07-24 18:19:00
198,TXN00000198,2023-05-17 12:11:00,11,448,2,SALE,IN_STORE,6593.36,409.26,494.73,6678.83,6678,0,,2023-05-17 12:11:00
199,TXN00000199,2023-04-02 15:12:00,20,465,39,SALE,ONLINE,4209.35,514.24,295.61,3990.72,3990,0,,2023-04-02 15:12:00
200,TXN00000200,2023-05-01 08:45:00,12,291,19,SALE,MOBILE,2183.46,236.61,155.75,2102.6,2102,0,,2023-05-01 08:45:00
201,TXN00000201,2023-07-31 17:13:00,13,439,10,SALE,IN_STORE,3436.78,130.71,264.49,3570.56,3570,0,,2023-07-31 17:13:00
202,TXN00000202,2023-09-12 13:37:00,8,465,17,SALE,IN_STORE,5047.25,341.03,376.5,5082.72,5082,0,,2023-09-12 13:37:00
203,TXN00000203,2023-12-07 11:30:00,18,,33,SALE,MOBILE,1833.42,174.26,132.73,1791.89,1791,0,,2023-12-07 11:30:00
204,TXN00000204,2024-01-15 10:57:00,10,344,6,SALE,ONLINE,7131.28,504.36,530.15,7157.07,7157,0,,2024-01-15 10:57:00
205,TXN00000205,2023-11-17 08:08:00,14,60,34,SALE,ONLINE,4676.25,504.89,333.7,4505.06,4505,0,,2023-11-17 08:08:00
206,TXN00000206,2023-06-04 16:54:00,6,252,28,SALE,IN_STORE,5461.85,180.65,422.5,5703.7,5703,0,,2023-06-04 16:54:00
207,TXN00000207,2024-07-28 15:29:00,2,364,12,SALE,IN_STORE,3483.22,123.93,268.74,3628.03,3628,0,,2024-07-28 15:29:00
208,TXN00000208,2024-08-22 11:37:00,9,340,12,SALE,ONLINE,1522.15,0.0,121.77,1643.92,1643,0,,2024-08-22 11:37:00
209,TXN00000209,2023-04-07 13:01:00,8,347,21,SALE,IN_STORE,4300.09,0.0,344.01,4644.1,4644,0,,2023-04-07 13:01:00
210,TXN00000210,2024-11-06 15:29:00,3,363,4,SALE,MOBILE,7712.06,537.11,573.99,7748.94,7748,0,,2024-11-06 15:29:00
211,TXN00000211,2024-09-08 14:05:00,2,281,11,SALE,ONLINE,1859.49,96.95,140.99,1903.53,1903,0,,2024-09-08 14:05:00
212,TXN00000212,2024-10-31 10:07:00,10,489,23,SALE,MOBILE,3556.68,0.0,284.54,3841.22,3841,0,,2024-10-31 10:07:00
213,TXN00000213,2024-04-01 14:30:00,12,251,40,SALE,IN_STORE,1140.69,67.59,85.84,1158.94,1158,0,,2024-04-01 14:30:00
214,TXN00000214,2024-06-09 13:29:00,14,,6,SALE,ONLINE,4626.36,523.07,328.27,4431.56,4431,0,,2024-06-09 13:29:00
215,TXN00000215,2023-09-12 16:27:00,5,154,7,SALE,MOBILE,2988.65,597.73,191.27,2582.19,2582,0,,2023-09-12 16:27:00
216,TXN00000216,2024-11-07 19:36:00,14,,8,SALE,MOBILE,1234.81,14.04,97.65,1318.42,1318,0,,2024-11-07 19:36:00
217,TXN00000217,2024-02-07 08:05:00,6,432,22,SALE,IN_STORE,4254.68,456.72,303.84,4101.8,4101,0,,2024-02-07 08:05:00
218,TXN00000218,2023-09-23 21:43:00,3,310,2,SALE,IN_STORE,2373.15,474.63,151.88,2050.4,2050,0,,2023-09-23 21:43:00
219,TXN00000219,2024-11-02 15:29:00,4,,6,SALE,IN_STORE,9158.96,357.5,704.12,9505.58,9505,0,,2024-11-02 15:29:00
220,TXN00000220,2024-12-13 11:54:00,7,9,42,SALE,IN_STORE,1064.56,0.0,85.16,1149.72,1149,0,,2024-12-13 11:54:00
221,TXN00000221,2024-04-19 10:30:00,18,155,29,SALE,MOBILE,2915.12,362.4,204.22,2756.94,2756,0,,2024-04-19 10:30:00
222,TXN00000222,2024-02-06 08:21:00,10,427,27,SALE,ONLINE,1912.88,382.58,122.42,1652.72,1652,0,,2024-02-06 08:21:00
223,TXN00000223,2023-02-07 15:25:00,20,149,2,SALE,ONLINE,4362.19,653.44,296.71,4005.46,4005,0,,2023-02-07 15:25:00
224,TXN00000224,2024-10-25 14:56:00,11,138,11,SALE,ONLINE,2096.02,337.36,140.7,1899.36,1899,0,,2024-10-25 14:56:00
225,TXN00000225,2023-08-13 17:58:00,12,260,40,SALE,IN_STORE,8244.53,646.38,607.86,8206.01,8206,0,,2023-08-13 17:58:00
226,TXN00000226,2023-06-10 17:31:00,16,103,20,SALE,IN_STORE,1933.36,193.34,139.2,1879.22,1879,0,,2023-06-10 17:31:00
227,TXN00000227,2024-01-01 18:10:00,1,134,28,SALE,IN_STORE,948.46,1.86,75.72,1022.32,1022,0,,2024-01-01 18:10:00
228,TXN00000228,2024-05-13 12:21:00,8,115,45,SALE,MOBILE,1796.61,48.92,139.81,1887.5,1887,0,,2024-05-13 12:21:00
229,TXN00000229,2024-03-24 20:29:00,4,475,40,SALE,IN_STORE,2366.75,0.0,189.34,2556.09,2556,0,,2024-03-24 20:29:00
230,TXN00000230,2024-10-07 09:55:00,2,86,49,SALE,MOBILE,1853.26,331.86,121.72,1643.12,1643,0,,2024-10-07 09:55:00
231,TXN00000231,2023-12-09 21:08:00,4,187,27,SALE,IN_STORE,353.76,53.06,24.06,324.76,324,0,,2023-12-09 21:08:00
232,TXN00000232,2023-03-29 12:23:00,11,88,27,SALE,ONLINE,6159.84,613.34,443.73,5990.23,5990,0,,2023-03-29 12:23:00
233,TXN00000233,2023-01-31 15:09:00,17,186,5,SALE,IN_STORE,2030.6,406.12,129.96,1754.44,1754,0,,2023-01-31 15:09:00
234,TXN00000234,2024-03-20 08:25:00,13,85,37,SALE,IN_STORE,51.2,0.0,4.1,55.3,55,0,,2024-03-20 08:25:00
235,TXN00000235,2024-11-28 19:35:00,10,454,34,SALE,MOBILE,2392.84,0.0,191.43,2584.27,2584,0,,2024-11-28 19:35:00
236,TXN00000236,2024-07-11 17:50:00,15,455,22,SALE,ONLINE,5368.3,258.28,408.8,5518.82,5518,0,,2024-07-11 17:50:00
237,TXN00000237,2024-06-07 16:19:00,18,48,50,SALE,ONLINE,3159.57,349.64,224.79,3034.72,3034,0,,2024-06-07 16:19:00
238,TXN00000238,2024-01-17 12:40:00,17,31,30,SALE,ONLINE,5307.79,364.08,395.5,5339.21,5339,0,,2024-01-17 12:40:00
239,TXN00000239,2023-10-19 18:50:00,20,154,50,SALE,ONLINE,3501.1,401.83,247.95,3347.22,3347,0,,2023-10-19 18:50:00
240,TXN00000240,2024-02-26 09:05:00,4,218,31,SALE,IN_STORE,50.02,7.5,3.4,45.92,45,0,,2024-02-26 09:05:00
241,TXN00000241,2024-02-17 17:35:00,3,270,10,SALE,MOBILE,5348.54,197.22,412.11,5563.43,5563,0,,2024-02-17 17:35:00
242,TXN00000242,2024-06-09 21:33:00,15,361,30,SALE,ONLINE,352.7,0.0,28.22,380.92,380,0,,2024-06-09 21:33:00
243,TXN00000243,2023-05-02 17:54:00,6,190,8,SALE,ONLINE,2726.33,87.2,211.13,2850.26,2850,0,,2023-05-02 17:54:00
244,TXN00000244,2023-05-27 10:50:00,10,15,23,SALE,IN_STORE,4634.74,371.23,341.09,4604.6,4604,0,,2023-05-27 10:50:00
245,TXN00000245,2024-08-02 15:57:00,14,159,33,SALE,MOBILE,1346.39,86.91,100.76,1360.24,1360,0,,2024-08-02 15:57:00
246,TXN00000246,2023-11-30 09:51:00,15,77,48,SALE,ONLINE,5169.38,361.5,384.63,5192.51,5192,0,,2023-11-30 09:51:00
247,TXN00000247,2024-10-07 20:49:00,6,293,34,SALE,IN_STORE,7685.85,325.01,588.87,7949.71,7949,0,,2024-10-07 20:49:00
248,TXN00000248,2024-11-05 16:11:00,17,62,16,SALE,MOBILE,686.38,0.0,54.91,741.29,741,0,,2024-11-05 16:11:00
249,TXN00000249,2024-06-30 17:20:00,15,,2,SALE,MOBILE,3395.96,282.26,249.1,3362.8,3362,0,,2024-06-30 17:20:00
250,TXN00000250,2023-04-12 16:10:00,9,,27,SALE,MOBILE,1066.82,39.33,82.21,1109.7,1109,0,,2023-04-12 16:10:00
251,TXN00000251,2023-01-28 19:03:00,20,93,17,SALE,ONLINE,1552.99,116.19,114.95,1551.75,1551,0,,2023-01-28 19:03:00
252,TXN00000252,2024-09-03 17:15:00,2,386,30,SALE,MOBILE,2098.09,308.72,143.15,1932.52,1932,0,,2024-09-03 17:15:00
253,TXN00000253,2024-10-10 11:58:00,3,209,38,SALE,MOBILE,974.4,0.0,77.95,1052.35,1052,0,,2024-10-10 11:58:00
254,TXN00000254,2023-05-09 12:36:00,8,334,11,SALE,IN_STORE,1456.91,60.88,111.68,1507.71,1507,0,,2023-05-09 12:36:00
255,TXN00000255,2024-04-07 08:00:00,14,285,39,SALE,ONLINE,1754.11,252.33,120.14,1621.92,1621,0,,2024-04-07 08:00:00
256,TXN00000256,2024-08-22 21:32:00,12,109,20,SALE,IN_STORE,3978.55,113.83,309.17,4173.89,4173,0,,2024-08-22 21:32:00
257,TXN00000257,2024-07-23 12:56:00,4,372,16,SALE,MOBILE,3854.41,418.83,274.84,3710.42,3710,0,,2024-07-23 12:56:00
258,TXN00000258,2023-12-03 08:58:00,7,307,35,SALE,IN_STORE,6342.15,648.7,455.48,6148.93,6148,0,,2023-12-03 08:58:00
259,TXN00000259,2024-11-18 15:43:00,18,,39,SALE,ONLINE,1121.24,0.0,89.7,1210.94,1210,0,,2024-11-18 15:43:00
260,TXN00000260,2024-12-14 08:07:00,6,416,13,SALE,IN_STORE,2518.84,226.9,183.36,2475.3,2475,0,,2024-12-14 08:07:00
261,TXN00000261,2023-08-28 15:23:00,10,114,46,SALE,MOBILE,1135.68,170.35,77.23,1042.56,1042,0,,2023-08-28 15:23:00
262,TXN00000262,2024-10-15 14:07:00,7,,43,SALE,MOBILE,415.68,80.04,26.85,362.49,362,0,,2024-10-15 14:07:00
263,TXN00000263,2024-08-25 10:47:00,20,34,37,SALE,IN_STORE,369.69,0.0,29.58,399.27,399,0,,2024-08-25 10:47:00
264,TXN00000264,2023-01-24 19:43:00,9,348,27,SALE,ONLINE,3453.81,149.06,264.37,3569.12,3569,0,,2023-01-24 19:43:00
265,TXN00000265,2024-06-13 20:02:00,17,186,37,SALE,IN_STORE,3554.83,345.82,256.74,3465.75,3465,0,,2024-06-13 20:02:00
266,TXN00000266,2023-06-18 13:19:00,3,101,2,SALE,ONLINE,151.21,22.68,10.28,138.81,138,0,,2023-06-18 13:19:00
267,TXN00000267,2023-12-09 21:16:00,1,321,4,SALE,ONLINE,1624.67,101.7,121.84,1644.81,1644,0,,2023-12-09 21:16:00
268,TXN00000268,2024-09-06 17:28:00,8,398,38,SALE,IN_STORE,604.84,90.73,41.13,555.24,555,0,,2024-09-06 17:28:00
269,TXN00000269,2023-11-17 21:44:00,2,194,29,SALE,IN_STORE,123.23,0.0,9.86,133.09,133,0,,2023-11-17 21:44:00
270,TXN00000270,2024-07-26 08:18:00,3,29,1,SALE,ONLINE,2548.85,372.24,174.12,2350.73,2350,0,,2024-07-26 08:18:00
271,TXN00000271,2024-09-27 17:06:00,15,451,38,SALE,IN_STORE,4467.03,253.49,337.08,4550.62,4550,0,,2024-09-27 17:06:00
272,TXN00000272,2024-12-31 09:37:00,4,,23,SALE,ONLINE,1296.64,46.35,100.03,1350.32,1350,0,,2024-12-31 09:37:00
273,TXN00000273,2023-05-21 20:02:00,20,125,38,SALE,ONLINE,369.69,0.0,29.58,399.27,399,0,,2023-05-21 20:02:00
274,TXN00000274,2024-07-08 20:09:00,12,454,19,SALE,ONLINE,3164.74,0.0,253.18,3417.92,3417,0,,2024-07-08 20:09:00
275,TXN00000275,2023-05-29 08:15:00,17,348,43,SALE,ONLINE,2960.62,226.37,218.74,2952.99,2952,0,,2023-05-29 08:15:00
276,TXN00000276,2024-08-15 17:21:00,20,437,41,SALE,IN_STORE,4924.0,141.17,382.64,5165.47,5165,0,,2024-08-15 17:21:00
277,TXN00000277,2023-12-06 20:47:00,20,247,2,SALE,MOBILE,2780.67,307.05,197.9,2671.52,2671,0,,2023-12-06 20:47:00
278,TXN00000278,2024-10-08 17:58:00,5,100,15,SALE,ONLINE,3204.77,123.25,246.52,3328.04,3328,0,,2024-10-08 17:58:00
279,TXN00000279,2023-01-23 10:53:00,18,101,22,SALE,IN_STORE,1952.69,275.3,134.19,1811.58,1811,0,,2023-01-23 10:53:00
280,TXN00000280,2024-11-07 10:33:00,8,191,45,SALE,ONLINE,3605.0,366.07,259.12,3498.05,3498,0,,2024-11-07 10:33:00
281,TXN00000281,2024-09-22 17:12:00,8,391,14,SALE,MOBILE,7679.72,180.65,599.93,8099.0,8099,0,,2024-09-22 17:12:00
282,TXN00000282,2023-03-08 10:32:00,16,315,21,SALE,MOBILE,3256.55,338.6,233.44,3151.39,3151,0,,2023-03-08 10:32:00
283,TXN00000283,2024-04-30 12:37:00,16,254,16,SALE,ONLINE,2923.08,309.08,209.11,2823.11,2823,0,,2024-04-30 12:37:00
284,TXN00000284,2023-06-10 21:23:00,14,293,34,SALE,ONLINE,1524.52,32.01,119.4,1611.91,1611,0,,2023-06-10 21:23:00
285,TXN00000285,2024-03-12 15:29:00,15,173,29,SALE,IN_STORE,2413.65,175.69,179.04,2417.0,2417,0,,2024-03-12 15:29:00
286,TXN00000286,2024-05-28 16:34:00,12,151,44,SALE,ONLINE,4131.93,13.35,329.48,4448.06,4448,0,,2024-05-28 16:34:00
287,TXN00000287,2023-05-22 21:48:00,9,310,31,SALE,MOBILE,3972.76,0.0,317.83,4290.59,4290,0,,2023-05-22 21:48:00
288,TXN00000288,2023-08-21 19:47:00,5,117,36,SALE,ONLINE,3576.0,291.79,262.74,3546.95,3546,0,,2023-08-21 19:47:00
289,TXN00000289,2023-07-12 14:49:00,11,161,32,SALE,MOBILE,3370.31,188.53,254.54,3436.32,3436,0,,2023-07-12 14:49:00
290,TXN00000290,2024-02-18 20:49:00,8,352,39,SALE,MOBILE,3732.33,371.85,268.83,3629.31,3629,0,,2024-02-18 20:49:00
291,TXN00000291,2023-03-07 16:24:00,13,201,29,SALE,MOBILE,3044.72,101.7,235.44,3178.46,3178,0,,2023-03-07 16:24:00
292,TXN00000292,2023-07-01 08:52:00,6,284,5,SALE,ONLINE,5365.45,436.82,394.29,5322.92,5322,0,,2023-07-01 08:52:00
293,TXN00000293,2023-12-01 21:58:00,12,88,25,SALE,IN_STORE,2631.85,215.46,193.32,2609.71,2609,0,,2023-12-01 21:58:00
294,TXN00000294,2024-11-11 15:10:00,10,364,29,SALE,IN_STORE,3332.45,45.11,262.99,3550.33,3550,0,,2024-11-11 15:10:00
295,TXN00000295,2023-12-03 17:56:00,20,270,45,SALE,MOBILE,4730.84,119.52,368.91,4980.23,4980,0,,2023-12-03 17:56:00
296,TXN00000296,2023-06-29 14:15:00,20,436,25,SALE,MOBILE,608.2,49.22,44.72,603.7,603,0,,2023-06-29 14:15:00
297,TXN00000297,2023-09-03 21:10:00,13,23,27,SALE,MOBILE,1129.21,22.68,88.52,1195.05,1195,0,,2023-09-03 21:10:00
298,TXN00000298,2023-04-18 16:49:00,12,,3,SALE,ONLINE,1078.29,175.01,72.26,975.54,975,0,,2023-04-18 16:49:00
299,TXN00000299,2024-04-17 14:21:00,3,346,5,SALE,IN_STORE,2273.3,102.68,173.65,2344.27,2344,0,,2024-04-17 14:21:00
300,TXN00000300,2023-05-24 15:52:00,8,225,19,SALE,IN_STORE,2838.83,149.03,215.18,2904.98,2904,0,,2023-05-24 15:52:00
301,TXN00000301,2023-01-12 18:17:00,13,344,46,SALE,IN_STORE,390.54,36.57,28.32,382.29,382,0,,2023-01-12 18:17:00
302,TXN00000302,2024-10-12 20:33:00,7,25,50,SALE,ONLINE,4571.34,875.91,295.63,3991.06,3991,0,,2024-10-12 20:33:00
303,TXN00000303,2023-04-04 08:26:00,12,103,13,SALE,MOBILE,937.05,187.41,59.97,809.61,809,0,,2023-04-04 08:26:00
304,TXN00000304,2024-11-11 10:46:00,8,50,21,SALE,ONLINE,2101.89,48.33,164.28,2217.84,2217,0,,2024-11-11 10:46:00
305,TXN00000305,2024-07-08 14:27:00,7,479,7,SALE,ONLINE,978.42,48.92,74.36,1003.86,1003,0,,2024-07-08 14:27:00
306,TXN00000306,2023-01-13 14:13:00,1,162,14,SALE,ONLINE,3467.36,433.02,242.75,3277.09,3277,0,,2023-01-13 14:13:00
307,TXN00000307,2024-08-05 10:16:00,4,406,41,SALE,MOBILE,783.96,39.2,59.58,804.34,804,0,,2024-08-05 10:16:00
308,TXN00000308,2024-12-05 13:54:00,5,326,46,SALE,IN_STORE,6997.08,670.34,506.14,6832.88,6832,0,,2024-12-05 13:54:00
309,TXN00000309,2023-11-13 11:47:00,20,64,19,SALE,IN_STORE,1600.79,59.04,123.33,1665.08,1665,0,,2023-11-13 11:47:00
310,TXN00000310,2024-09-04 15:47:00,7,122,42,SALE,ONLINE,2990.46,295.48,215.59,2910.57,2910,0,,2024-09-04 15:47:00
311,TXN00000311,2023-12-17 11:13:00,8,170,12,SALE,ONLINE,6273.24,158.79,489.17,6603.62,6603,0,,2023-12-17 11:13:00
312,TXN00000312,2023-07-17 08:40:00,3,36,38,SALE,MOBILE,628.4,57.29,45.69,616.8,616,0,,2023-07-17 08:40:00
313,TXN00000313,2024-04-23 12:10:00,17,,31,SALE,IN_STORE,6312.41,683.56,450.31,6079.16,6079,0,,2024-04-23 12:10:00
314,TXN00000314,2024-03-08 16:39:00,13,226,10,SALE,MOBILE,9412.7,555.63,708.58,9565.65,9565,0,,2024-03-08 16:39:00
315,TXN00000315,2023-10-18 14:35:00,13,233,1,SALE,MOBILE,3002.38,135.04,229.38,3096.72,3096,0,,2023-10-18 14:35:00
316,TXN00000316,2024-02-09 19:23:00,13,482,25,SALE,MOBILE,2562.96,49.3,201.08,2714.74,2714,0,,2024-02-09 19:23:00
317,TXN00000317,2023-12-23 16:45:00,14,395,16,SALE,ONLINE,1924.37,101.13,145.85,1969.09,1969,0,,2023-12-23 16:45:00
318,TXN00000318,2023-01-29 19:42:00,12,347,50,SALE,IN_STORE,5982.1,123.93,468.66,6326.83,6326,0,,2023-01-29 19:42:00
319,TXN00000319,2023-03-24 16:58:00,13,499,45,SALE,ONLINE,533.39,80.01,36.27,489.65,489,0,,2023-03-24 16:58:00
320,TXN00000320,2024-08-23 12:46:00,18,196,48,SALE,IN_STORE,4262.19,310.8,316.1,4267.49,4267,0,,2024-08-23 12:46:00
321,TXN00000321,2023-06-22 21:31:00,10,,50,SALE,MOBILE,550.97,82.65,37.47,505.79,505,0,,2023-06-22 21:31:00
322,TXN00000322,2024-03-17 10:11:00,17,148,33,SALE,IN_STORE,3375.74,659.14,217.32,2933.92,2933,0,,2024-03-17 10:11:00
323,TXN00000323,2023-07-25 08:47:00,19,96,29,SALE,MOBILE,2434.68,186.67,179.84,2427.85,2427,0,,2023-07-25 08:47:00
324,TXN00000324,2023-03-23 12:05:00,4,86,32,SALE,MOBILE,3402.66,58.78,267.52,3611.4,3611,0,,2023-03-23 12:05:00
325,TXN00000325,2023-01-08 18:37:00,1,,34,SALE,IN_STORE,1101.94,165.29,74.93,1011.58,1011,0,,2023-01-08 18:37:00
326,TXN00000326,2023-09-30 15:30:00,20,493,16,SALE,ONLINE,4608.27,477.09,330.49,4461.67,4461,0,,2023-09-30 15:30:00
327,TXN00000327,2023-12-31 21:21:00,13,500,45,SALE,ONLINE,737.48,36.87,56.05,756.66,756,0,,2023-12-31 21:21:00
328,TXN00000328,2023-10-14 19:48:00,20,272,33,SALE,ONLINE,1554.76,95.89,116.71,1575.58,1575,0,,2023-10-14 19:48:00
329,TXN00000329,2024-01-04 21:02:00,11,,43,SALE,MOBILE,7690.9,602.43,567.08,7655.55,7655,0,,2024-01-04 21:02:00
330,TXN00000330,2024-12-30 10:55:00,13,100,11,SALE,ONLINE,3570.45,173.76,271.73,3668.42,3668,0,,2024-12-30 10:55:00
331,TXN00000331,2023-09-07 11:10:00,16,124,43,SALE,ONLINE,7641.35,802.45,547.12,7386.02,7386,0,,2023-09-07 11:10:00
332,TXN00000332,2024-05-18 09:50:00,5,325,15,SALE,ONLINE,5275.8,298.02,398.23,5376.01,5376,0,,2024-05-18 09:50:00
333,TXN00000333,2023-04-02 13:47:00,10,,20,SALE,IN_STORE,3912.69,60.08,308.21,4160.82,4160,0,,2023-04-02 13:47:00
334,TXN00000334,2024-03-09 13:49:00,18,199,7,SALE,ONLINE,1983.98,150.5,146.67,1980.15,1980,0,,2024-03-09 13:49:00
335,TXN00000335,2023-05-29 21:18:00,18,162,39,SALE,ONLINE,2012.4,121.76,151.25,2041.89,2041,0,,2023-05-29 21:18:00
336,TXN00000336,2024-12-06 09:17:00,20,258,45,SALE,MOBILE,3595.48,401.0,255.55,3450.03,3450,0,,2024-12-06 09:17:00
337,TXN00000337,2024-02-06 12:52:00,6,373,47,SALE,ONLINE,5234.05,465.44,381.49,5150.1,5150,0,,2024-02-06 12:52:00
338,TXN00000338,2023-11-28 20:50:00,18,68,19,SALE,IN_STORE,6228.47,585.8,451.42,6094.09,6094,0,,2023-11-28 20:50:00
339,TXN00000339,2024-01-06 19:54:00,7,5,12,SALE,IN_STORE,3756.92,718.05,243.1,3281.97,3281,0,,2024-01-06 19:54:00
340,TXN00000340,2024-03-20 10:40:00,17,304,50,SALE,ONLINE,6268.29,114.17,492.34,6646.46,6646,0,,2024-03-20 10:40:00
341,TXN00000341,2024-01-12 08:07:00,9,228,32,SALE,MOBILE,237.34,0.0,18.99,256.33,256,0,,2024-01-12 08:07:00
342,TXN00000342,2024-08-09 17:30:00,8,,31,SALE,MOBILE,4219.59,330.58,311.12,4200.13,4200,0,,2024-08-09 17:30:00
343,TXN00000343,2023-11-30 09:45:00,10,51,34,SALE,MOBILE,7691.86,1011.01,534.46,7215.31,7215,0,,2023-11-30 09:45:00
344,TXN00000344,2024-11-05 09:11:00,4,107,14,SALE,MOBILE,2540.46,162.36,190.24,2568.34,2568,0,,2024-11-05 09:11:00
345,TXN00000345,2023-02-05 09:07:00,18,386,19,SALE,MOBILE,2678.1,18.76,212.75,2872.09,2872,0,,2023-02-05 09:07:00
346,TXN00000346,2024-12-12 13:33:00,15,252,16,SALE,IN_STORE,1801.43,231.01,125.64,1696.06,1696,0,,2024-12-12 13:33:00
347,TXN00000347,2023-05-18 17:35:00,10,111,47,SALE,MOBILE,1008.2,36.57,77.73,1049.36,1049,0,,2023-05-18 17:35:00
348,TXN00000348,2024-01-26 18:57:00,3,134,44,SALE,ONLINE,700.64,20.88,54.38,734.14,734,0,,2024-01-26 18:57:00
349,TXN00000349,2023-10-03 18:44:00,7,,28,SALE,ONLINE,4007.62,490.84,281.34,3798.12,3798,0,,2023-10-03 18:44:00
350,TXN00000350,2023-05-08 16:07:00,20,139,1,SALE,IN_STORE,5690.84,604.47,406.91,5493.28,5493,0,,2023-05-08 16:07:00
351,TXN00000351,2023-05-07 10:33:00,8,54,4,SALE,IN_STORE,8355.66,290.12,645.25,8710.79,8710,0,,2023-05-07 10:33:00
352,TXN00000352,2024-11-25 20:34:00,6,380,10,SALE,ONLINE,4628.33,510.27,329.45,4447.51,4447,0,,2024-11-25 20:34:00
353,TXN00000353,2024-10-16 13:45:00,9,,12,SALE,ONLINE,3283.76,448.83,226.8,3061.73,3061,0,,2024-10-16 13:45:00
354,TXN00000354,2024-03-14 16:45:00,17,488,27,SALE,ONLINE,906.22,0.0,72.49,978.71,978,0,,2024-03-14 16:45:00
355,TXN00000355,2023-09-03 09:10:00,3,,31,SALE,ONLINE,7780.7,414.72,589.28,7955.26,7955,0,,2023-09-03 09:10:00
356,TXN00000356,2023-01-15 17:12:00,18,208,29,SALE,IN_STORE,4579.71,591.24,319.08,4307.55,4307,0,,2023-01-15 17:12:00
357,TXN00000357,2023-05-17 16:22:00,8,188,25,SALE,IN_STORE,100.04,15.01,6.8,91.83,91,0,,2023-05-17 16:22:00
358,TXN00000358,2024-07-06 21:49:00,11,128,31,SALE,ONLINE,215.67,0.0,17.25,232.92,232,0,,2024-07-06 21:49:00
359,TXN00000359,2024-02-08 11:59:00,1,292,4,SALE,ONLINE,2900.55,364.61,202.87,2738.81,2738,0,,2024-02-08 11:59:00
360,TXN00000360,2023-12-29 09:00:00,20,153,28,SALE,ONLINE,1730.94,135.18,127.66,1723.42,1723,0,,2023-12-29 09:00:00
361,TXN00000361,2024-02-25 09:58:00,17,79,24,SALE,ONLINE,3183.23,334.43,227.91,3076.71,3076,0,,2024-02-25 09:58:00
362,TXN00000362,2023-04-22 15:42:00,6,138,8,SALE,IN_STORE,3898.54,255.4,291.45,3934.59,3934,0,,2023-04-22 15:42:00
363,TXN00000363,2023-12-06 08:10:00,5,381,33,SALE,MOBILE,8478.24,479.92,639.86,8638.18,8638,0,,2023-12-06 08:10:00
364,TXN00000364,2023-01-22 10:09:00,5,56,28,SALE,MOBILE,630.67,95.54,42.81,577.94,577,0,,2023-01-22 10:09:00
365,TXN00000365,2024-05-12 09:48:00,14,145,50,SALE,IN_STORE,4822.98,161.15,372.95,5034.78,5034,0,,2024-05-12 09:48:00
366,TXN00000366,2023-04-16 19:46:00,14,362,3,SALE,ONLINE,4663.22,564.0,327.95,4427.17,4427,0,,2023-04-16 19:46:00
367,TXN00000367,2023-07-24 09:55:00,14,,34,SALE,ONLINE,1498.92,74.95,113.92,1537.89,1537,0,,2023-07-24 09:55:00
368,TXN00000368,2024-06-06 14:41:00,11,32,18,SALE,ONLINE,78.25,15.65,5.01,67.61,67,0,,2024-06-06 14:41:00
369,TXN00000369,2023-02-18 10:02:00,14,459,14,SALE,ONLINE,1497.87,0.0,119.83,1617.7,1617,0,,2023-02-18 10:02:00
370,TXN00000370,2024-03-17 10:16:00,9,52,22,SALE,ONLINE,1559.12,97.16,116.96,1578.92,1578,0,,2024-03-17 10:16:00
